product_id,product_name,product_class,category_hierarchy,product_description,product_features,rating_count,average_rating,review_count,embed_text
35678,tanya 18 '' victorian table top bird cage with perch,Bird Cages,Pet / Bird / All Bird Cages / Cockatiel Bird Cages,"this pet crown top cockatiel bird cage with removable tray is a unique and vibrant cage for your small bird . full of owner and bird , friendly features this cage has been expertly designed in the usa and comes complete with two hooded exterior food and water cups held in place with spring-loaded hinged doors . cage also includes two wood perches , a bottom grille plus a color-coordinated pull-out tray and base . the larger base size is suitable for small birds such as finches , parakeets , and cockatiels . a landing style door gives you controlled access to the cage interior , and the roofline provides additional space for hanging toys . finished with a durable and non-toxic powder coating .","color : red|cagetopdesign : victorian|birdtype : finch|interiorcageheight-toptobottom:18|birdcagetype : table top|toolsneededforinstallation : all tools included ; no|birdtype : parakeet & budgie|perchwidth-sidetoside:16|perchmaterial : wood|color : red/white|birdtype : cockatiel|cagebarspacing:0.375|cagematerial : steel|cagebarthickness:1.52|overallheight-toptobottom:18|overalldepth-fronttoback:14|overallwidth-sidetoside:16|cagematerial : plastic|piecesincluded : two hooded plastic cups , two wood perches , bottom grille , and pull-out tray|handlecolor : red|interiorcagewidth-sidetoside:14|piecesincluded:2 wood perches , 2 food cups , grille and tray|overallproductweight:6|numberofperchesincluded:2|cagestandincluded : no|outdooruse : no|storageshelfincluded : no|wheelsincluded : no|installationrequired : no|dividerincluded : no|californiaproposition65warningrequired : no| : no|doorlock : yes|foodcupsincluded : yes|trayincluded : yes|perchincluded : yes|adultassemblyrequired : yes|grillegrateincluded : yes|removableopentop : yes|pulloutgrillegrate : yes|installationrequired : yes|foodaccessdoors : yes|powdercoatedfinish : yes|pullouttray : yes|non-toxic : yes|eligibleforhardwarepacks : yes|carryhandleincluded : yes|countryoforigin : china",12.0,4.0,11.0,tanya 18 '' victorian table top bird cage with perch Bird Cages
3928,3 container food storage set,Food Storage & Dispensers,Kitchen & Tabletop / Kitchen Organization / Food Storage & Canisters / Food Storage Containers,"life without bacon should be illegal . with these clever bacon grease cans from ayesha curry , home chefs can reduce kitchen waste and add some serious sizzle and the delicious flavor of bacon to family favorite dishes like sweet and savory shrimp and grits . constructed from heavy-gauge steel , these bacon grease cans boast a colorful enamel coating for easy cleanup and a modern cooktop style accent . matching enameled lids with sturdy handles make it a snap to add new bacon fat or dollop out a heaping spoonful to pop up a big bowl of ayesha 's bacon maple popcorn for movie night . at a full four inches tall and four inches in diameter , the cans provide plenty of storage volume , resist warping , and can handle bacon grease right from the pan ( bacon grease cans are not intended for stovetop or oven use ) . plus , the set of three bacon grease cans in ayesha 's teal , brown sugar , and sienna red color hues makes an amazing gift and helps support no kid hungry to provide up to 500,000 meals to children in need . learn more at nokidhungry.org/onedollar .",specialproductfeatures : |overallwidth-sidetoside:4|numberoflids:3|color : red/blue/brown|producttype : food storage container sets|overallproductweight:0.9|primarymaterial : other|numberofcontainers:3|overallheight-toptobottom:5.5|reasonforrestriction : distribution conflict|lidcolor : red/blue/brown|countryoforigin-additionaldetails : imported|overalldepth-fronttoback:4|lowleadcompliant : no|microwavesafelid : no|commercialwarranty : no|ista3aor6acertified : no|singlecontainercapacityincluded : no|nsfcertified : no| : no|productwarranty : no|canadaproductrestriction : yes|lidincluded : yes|multiplecontainersincluded : yes|capacitiesincluded : yes|leadfree : yes|non-toxic : yes|bpafree : yes|uniformpackagingandlabelingregulationsuplrcompliant : yes|lidmaterial : metal|supplierintendedandapproveduse : residential use,6.0,4.5,5.0,3 container food storage set Food Storage & Dispensers
4995,hikari 36 '' square standard ottoman,Ottomans,Furniture / Living Room Furniture / Ottomans & Poufs,have this oversized accent ottoman in your living room along with the existing furniture . it provided extra space for sitting along with utility purposes like placing stuff . it has button tufting with contrast stitch details .,overallwidth-sidetoside:36|shape : square|seatfillmaterial : foam|legmaterial : wood|legcolor : black| : |supplierintendedandapproveduse : non residential use|dsprimaryproductstyle : modern|overallproductweight:16.6|additionaltoolsrequirednotincluded : all tools included|upholsterycolor : brown|pattern : solid color|productcare : clean with a dry cloth|type : standard|dssecondaryproductstyle : transitional modern|framematerial : solid + manufactured wood|overallheight-toptobottom:18|waterrepellant : no resiliency|upholsterymaterial : leather match|levelofassembly : full assembly needed|overalldepth-fronttoback:36|removablelegs : no|traytop : no|fireresistant : no|anti-microbial : no|storagespaceincluded : no|casters : no|californiaproposition65warningrequired : no|commercialorresidentialcertifications : no|generalcertificateofconformitygcc : no|caltb116compliant : no|ista1acertified : no|compositewoodproductcwp : no|removablecushioncover : no|productwarranty : no|canadaproductrestriction : no|ansibifmax54loungepublicseating : no|containsflameretardantmaterials : no|commercialwarranty : no|bhftiupholsteredfurnitureflammabilitycompliant : no|uniformpackagingandlabelingregulationsuplrcompliant : no|ista3aor6acertified : no|nfpacompliant : no|satraapproved : no|nailheadtrim : no|convertible : no| : no|caltb117-2013compliant : no|tuftedcushions : no|adultassemblyrequired : yes|countryoforigin : china|countryoforigin-additionaldetails : china|purposefuldistressingtype : no distressing|supplierintendedandapproveduse : residential use,,,,hikari 36 '' square standard ottoman Ottomans
36901,steen 42.52 '' w single rod garment rack,Clothing & Garment Racks,Storage & Organization / Closet Storage & Organization / Clothes Racks & Garment Racks,"would you like to organize your house ? if so , you ca n't miss this garment rack metal clothes coat shoe storage shelf . it 's made of high quality thicken metal tube , abs and pp plastic , which is lightweight , sturdy and durable . this garment rack has a strong storage ability , you can hang hats , scarves , and clothes onto both the ends and central section of the bars , and it also has a bottom shelf to hold shoes , storage boxes or other sundries . moreover , it not only suitable for indoor use but also can blend into your entryway , hallway , living room , balcony , etc . so what are you waiting for ? just take this practical garment home !",overallproductweight:6.83|standardhangercapacity:43|overallheight-toptobottom:59.06|rodbarlength-endtoend:42.51|woodspecies : shorea|overallwidth-sidetoside:42.52|overalldepth-fronttoback:17.72|countryoforigin-additionaldetails : made in china|finish : black|suitcoathangercapacity:17|producttype : clothes racks & garment racks|numberofrods:1|californiaproposition65warningrequired : no|garmentrackcoverincluded : no|adjustablewidth : no|adjustablelengthrod : no|adjustableheight : no|uniformpackagingandlabelingregulationsuplrcompliant : no|drawersincluded : no| : no|commercialwarranty : no|shelvesincluded : no|expandableclosetrod : no|shelves : no|compositewoodproductcwp : no|certifications : no|canadaproductrestriction : no|productwarranty : no|rolling : no|adultassemblyrequired : yes|leadfree : yes|rod : yes|closetrodincluded : yes|industrialpipeclothingrack : yes|assemblyandinstallationhardwareincluded : yes|countryoforigin : china|primarymaterial : metal|supplierintendedandapproveduse : residential use,1.0,5.0,1.0,steen 42.52 '' w single rod garment rack Clothing & Garment Racks
33433,1 1/4 '' diameter mushroom knob,Cabinet and Drawer Knobs,Home Improvement / Hardware / Cabinet Hardware / Cabinet & Drawer Knobs / Bronze Cabinet & Drawer Knobs,"the stone mill hardware sidney 1.25 '' round knob is perfect for a french or country style home . it is made from high-quality zinc that ensures functionality over a long period of time . being impact and corrosion resistant , this arch pull is sure to be a long-term companion for your closet door . this sidney 1.25 '' round knob by stone mill hardware is resistant to rust , tarnish , oxidation , and scratches , which helps maintain its good looks for years . as the arch pull is available in multiple finish options , you can choose the one that matches the finish of the door . this arch pull can be easily installed to the door with the help of a philips head screwdriver .","resistancetype : corrosion resistant|knobdiameter:1.25|toolsneededforinstallation : phillips head screwdriver|resistancetype : rust resistant|resistancetype : impact resistant|resistancetype : tarnish resistant|knobshape : mushroom knob|productcare : wipe clean with mild detergent and a soft cloth|installationinstructions : all hardware includes a standard 1 '' long , # 8-32 installation screw . if your drawer/door requires a longer length screw , you will need to purchase them separately.|resistancetype : oxidation resistant|materialdetails : zinc|overallproductweight:0.04|style : traditional|warrantylength : lifetime|partsneeded : machine head screws longer than 1 inch if required by cabinetry|resistancetype : scratch resistant|primarymaterialdetails : zinc|numberofknobs:1|overallprojection:1|overalldepth-fronttoback:1|iso9001certified : no| : no|multipack : no|birdcageknob : no|ista3aor6acertified : no|backplateincluded : no|cecertified : no|cpsiacompliant : no|californiaproposition65warningrequired : no|installationrequired : yes|screwsincluded : yes|productwarranty : yes|additionalpartsrequired : yes|countryoforigin : china|primarymaterial : metal|fullorlimitedwarranty : limited",89.0,4.5,55.0,1 1/4 '' diameter mushroom knob Cabinet and Drawer Knobs
6739,flamingos on blue painting print,Wall Art,Décor & Pillows / Art / All Wall Art / Blue Wall Art,acrylic is a lightweight yet durable material which is virtually shatterproof . acrylic is printed using high quality inks and state-of-the-art high definition printing equipment . the image is printed directly on acrylic with a layer of opaque white ink printed on the back for optimal color output . a black backer board is mounted with a thin layer of clear photo adhesive to add depth and dimension then 0.5 '' backer blocks are mounted along with hanging blocks . test results have been shown that this product will last over 75 years as long as the product guidelines are followed .,education : not education|overallheight-toptobottom:14|overallwidth-sidetoside:16|artproductionmethod : machine made|animals : flamingo|size : mini 17 '' and under|productionrun : open edition|sportssportsteams : not sports & sports teams|naturescenes : not nature scenes|overallproductweight:1.5|size : small 18 '' -24 '' |overallwidth-sidetoside:11|shape : rectangle|primaryartmaterial : plastic/acrylic|producttype : print|openformattype : open frame/gallery wrapped|overallproductweight:3|frametype : unframed|worldcultures : not world cultures|astrology : not astrology|countries : not countries|overallheight-toptobottom:20|people : not people|inspirationalquotessayings : not inspirational quotes & sayings|arttechnique : acrylic painting|subject : animals|religionspirituality : not religion & spirituality|maps : not maps|plantsflowers : not flowers|cities : not cities|foodbeverage : not food & beverage|color : blue|overallwidth-sidetoside:20|transportationtype : not transportation|groupedsettype : single piece item|additionalmaterials : mdf block hangers|architecture : not architecture|orientation : vertical|usstatesandterritories : not u.s. states and territories|style : modern & contemporary|fantasysci-fi : not fantasy & sci-fi|countryoforigin : united states|holidayoccasion : no holiday|abstractandfractals : not abstract and fractals|entertainmentandfashion : not entertainment & fashion|advertisements : not advertisements|overallheight-toptobottom:24|numberofwallhooks:1|overalldepth-fronttoback:1|totalnumberofpiecesincluded:1|overallproductweight:2|othercountries : no|othercities : no|otherplantsflowers : no|othernaturescenes : no|californiaproposition65warningrequired : no|multipieceart : no|framed : no|otherfoodbeverage : no|othertransportationtype : no|otherentertainment : no|otherabstract : no| : no|plug-in : no|embellishmentsspecialfinishes : no|otherfantasysci-fi : no|otherworldcultures : no|ledilluminated : no|fireresistant : no|othersportssportsteams : no|wallmountinghardware : yes|installationrequired : yes|purposefuldistressingtype : no distressing,,,,flamingos on blue painting print Wall Art
17823,ione 2 door accent cabinet,Accent Chests / Cabinets,Furniture / Living Room Furniture / Cabinets & Chests / Brown Cabinets & Chests,,interiordrawerwidth-sidetoside:11|overallwidth-sidetoside:30|hardwarematerial : steel|joinerytype : butt|style : rustic|overallproductweight:33|basecolor : brown|dswoodtone : white wood|cabinetinteriorheight-toptobottom:18.25|legwidth-sidetoside:2.5|topcolor : brown|interiorcabinetdepth-fronttoback:11.25|basematerialdetails : fir wood|basematerial : solid wood|footlegmaterialdetails : fir wood|warrantylength:30 days|purposefuldistressingtype : wormholes|levelofassembly : none|interiordrawerdepth-fronttoback:11.5|overalldepth-fronttoback:13.75|basewoodspecies : fir|design : standard|drawerhandledesign : knobs|footlegmaterial : solid + manufactured wood|naturalvariationtype : wood knots|drawerglidematerial : wood|producttype : accent cabinet|drawerinteriorheight-toptobottom:5.25|footlegdesign : block feet|doormaterialdetails : fir wood|topwoodspecies : fir|purposefuldistressingtype : wood scoring & rub through|doormaterial : solid + manufactured wood|productcare : wipe clean with dry cloth|shape : rectangular|naturalvariationtype : natural wood grain color variation|legheight-toptobottom:2.5|topmaterialdetails : fir and mdf|overallheight-toptobottom:31.5|style : farmhouse / country|topmaterial : solid wood|legdepth-fronttoback:2.25|drawerinteriorfinish : natural wood|weightcapacity:120|cabinethandledesign : knobs|interiorcabinetwidth-sidetoside:28|hardwarefinish : brown|numberofcabinets:1|numberofdoors:2|numberofdrawers:2|astmf2057-19 : no|stackable : no|inlay : no|generalcertificateofconformitygcc : no|fireresistant : no|drawerdividers : no|shelves : no|glossfinish : no|softcloseorselfclosedrawerglides : no|wovenwickerrattan : no|ista3aor6acertified : no|stainresistant : no|filedrawerincluded : no|tipoverrestraintdeviceincluded : no|carbphaseiicompliantformaldehydeemissions : no|scratchresistant : no|non-toxic : no|astmf2057-17 : no|finishedback : no|waterresistant : no|distressed : no|powdercoatedfinish : no|adultassemblyrequired : no|glasspaned : no|ista1acertified : no|clothingrodincluded : no|exteriorshelves : no|outdooruse : no|barndoor : no|lifttop : no|astmf2057-14 : no|silverwaretrayincluded : no|feltlineddrawers : no|mirroredfinish : no|ballbearingglides : no|astmf3096-14compliant : no|drawers : yes|sor2016-193-surfacecoatingmaterialsregulations : yes|handpainted : yes|safetystop : yes|productwarranty : yes|feetlegsincluded : yes|tscatitlevicompliantformaldehydeemissions : yes|cabinets : yes|drawersincluded : yes|cabinetsincluded : yes|compositewoodproductcwp : yes|laceyactcompliant : yes|feetlegs : yes|countryoforigin : china,15.0,4.5,12.0,ione 2 door accent cabinet Accent Chests / Cabinets
7175,columbia solid blackout thermal rod pocket single curtain panel,Curtains & Drapes,Sale / Closeout / Curtains & Drapes / 63 Inch and Less Curtains & Drapes,"a solid hue lends a versatile touch to this lovely curtain , showcasing a rod pocket top and blackout design . add it to the master suite to block out the sun on early mornings , or let it frame the kitchen french doors for a transformative touch .",piecesincluded:1 curtain panel|headerheight:3|maximumroddiameterallowed:1.25|color : artichoke|linercolor : white|cleaningmethod : tumble dry|toolsneededforinstallation : rod|headertype : rod pocket|color : ruby|cleaningmethod : machine washable|materialdetails:100 % polyester|color : chocolate|lifestage : adult|color : black|singlepanelwidth-sidetoside:42|producttype : curtain|linermaterial : foam|material : polyester|holidayoccasion : no holiday|panellength-toptobottom:63|style : traditional|color : ivory|pattern : solid color|location : indoor|singlepanelweight:1|numberofpanelsincluded:1|stainresistant : no|curtainrod : no|curtainrodincluded : no| : no|sor2016-194-textileflammabilityregulations : no|ansiwcmaa1001-2018standard : yes|header : yes|linerorbackingincluded : yes|headerincluded : yes|installationrequired : yes|noisereducing : yes|thermalinsulation : yes|sor2019-97-cordedwindowcoveringsregulations : yes| : yes|countryoforigin : china,525.0,4.5,373.0,columbia solid blackout thermal rod pocket single curtain panel Curtains & Drapes
4256,marquesa 9 drawer dresser,Dressers & Chests,Furniture / Bedroom Furniture / Dressers & Chests / Grey Dressers & Chests,"this charming nine-drawer lowboy merges comfort , quality , and unparalleled design . sturdy , simple and steeped in tradition , its exceptional detailing evokes timeless relevance . classic nickel-plated pulls and beveled tapered legs provide a sophisticated finishing touch .","overallheight-toptobottom:38|material : manufactured wood|dsprimaryproductstyle : glam|naturalvariationtype : natural wood grain color variation|producttype : standard dresser/chest|levelofassembly : none|dssecondaryproductstyle : classic glam|overallproductweight:231|numberofdrawers:9|materialdetails : quartered white oak veneers , walnut veneer|style : farmhouse / country|handlecolor : nickel|countryoforigin : vietnam|color : gray cashmere|overalldepth-fronttoback:20|perigoldmanufacturergivenproductname : marquesa dresser|overallwidth-sidetoside:68|orientation : horizontal|dswoodtone : gray wood|warrantylength:3 years|purposefuldistressingtype : wood scoring & rub through|warrantydetails : bernhardt warrants its residential casegoods products to be free from defects in material and workmanship under normal use and service for a period of three ( 3 ) years from the date of the initial shipment to a bernhardt authorized dealer . bernhardt warrants fabrics , leathers , cushions , and other filling materials , natural materials are free from defects in material and workmanship for a period of one ( 1 ) year from date of shipment to the dealer.|commercialwarranty : no|iso14000certified : no|dovetaildrawerjoints : no|finishedback : no|mirrorincluded : no|lightingincluded : no|softcloseorselfclosedrawers : no|cecertified : no|upholstered : no|mirroredfinish : no|glossfinish : no|cabinets : no|iso9001certified : no|plug-in : no|adultassemblyrequired : no|mirror : no|iso9000certified : no|weeerecyclingrequired : no|feltlineddrawers : no|firacertified : no|iso14001certified : no|energypolicyact1992compliant : no| : no|hutchincluded : no|cpsiacompliant : no|carbphaseiicompliantformaldehydeemissions : yes|productwarranty : yes|astmf2057-19 : yes|generalcertificateofconformitygcc : yes|astmf2057-17 : yes|tipoverrestraintdeviceincluded : yes|compositewoodproductcwp : yes|drawersincluded : yes|tscatitlevicompliantformaldehydeemissions : yes|astmf3096-14compliant : yes|californiaproposition65warningrequired : yes|maindrawers : yes|astmf2057-14 : yes|handleaccentmaterial : metal|fullorlimitedwarranty : limited|supplierintendedandapproveduse : residential use",7.0,4.5,6.0,marquesa 9 drawer dresser Dressers & Chests
5836,tripp patio sofa with sunbrella cushions,Patio Sofas,Outdoor / Outdoor & Patio Furniture / Outdoor Seating & Patio Chairs / Patio Seating / Patio Sofas & Sectionals,"outfit your patio with an imaginative outdoor sectional series of exceptional quality . this series offers a robust seating experience that easily rearranges according to usage . outfitted with industry-leading sunbrella® fabric cushions , synthetic rattan weave , uv protection , powder-coated frame , immensely enjoy your outdoor time with a series that enhances patio , backyard , or poolside areas . this installment of the series is an outdoor patio sofa .",overalldepth-fronttoback:35.5|seatbackheight:25.5|wovenmaterial : polyrattan|overallproductweight:56|framedurability : weather resistant|seatheightwithoutcushion:17.5|framedurability : uv resistant|dsprimaryproductstyle : modern|lsbinvestmentskus : jossmain|seatingcapacity:4|framecolor : chocolate brown with hints gray|producttype : patio sofa|seatcushionthickness:5|framematerial : wicker/rattan|backcushionthickness:5|warrantylength:1 year|style : modern & contemporary|levelofassembly : none|innerframematerial : aluminum|cushionfillmaterial : foam|framedurability : water resistant|seatbackheight:33|compatiblecoverpartnumber : eei-3143-gry|weightcapacity:800|cushioncovermaterial : sunbrella|cushiondurability : weather proof|numberofcushionsincluded:6|overalldepth-fronttoback:33.5| : wipe with a clean dry cloth.|dssecondaryproductstyle : transitional modern|overallheight-toptobottom:35.5|overallwidth-sidetoside:88|armheight-floortoarm:22.5| : no|storageincluded : no|customproduct : no|cecertified : no|oeko-texcertified : no|canopyincluded : no|commercialwarranty : no|californiaproposition65warningrequired : no|ista3aor6acertified : no|adacompliant : no|cullisted : no|taacompliant : no|ul4041-safetystandardforoutdoorfurniture : no|adultassemblyrequired : no|ista1acertified : no|water-repellentfinish : yes|cushionsincluded : yes|cushions : yes|caltb133compliant : yes|carbphaseiicompliantformaldehydeemissions : yes|generalcertificateofconformitygcc : yes|caltb117-2013compliant : yes|detachablecushion : yes| : yes|machine-washablecushioncover : yes|caltb116compliant : yes|tscatitlevicompliantformaldehydeemissions : yes|firerated : yes|compositewoodproductcwp : yes|upholstered : yes|fireresistant : yes|productwarranty : yes|removablecushioncover : yes|countryoforigin : china|purposefuldistressingtype : no distressing|supplierintendedandapproveduse : residential use|naturalvariationtype : no natural variation,221.0,5.0,158.0,tripp patio sofa with sunbrella cushions Patio Sofas
28055,auwe free form multi-tiered plant stand,Plant & Telephone Tables,Furniture / Living Room Furniture / Coffee Tables & End Tables / Plant Stands & Tables,"metal flower pot plant stand balcony floor-standing multilayer shelf rack , the flower décor rack displays plants with classical european style . the stand is durable enough to withstand most inclement weather . for maintenance , you can use wool brush or wet cotton cloth to clean and surface . use environmentally-friendly paint to eliminate harmful chemicals from the source , escorting the safety of family members reliable quality , strong bearing capacity , meticulous grinding and stable bearing",productdesign : multi-tiered|reasonforrestriction : logistics|warrantylength:30 days|overalldepth-fronttoback:8.7|dsprimaryproductstyle : traditional|overalllength-endtoend:29.1|color : black|overallheight-toptobottom:29.9|numberoftiers:6|weightcapacity:200|countryoforigin-additionaldetails : made in china|overallproductweight:4.4092|dssecondaryproductstyle : american traditional|additionaltoolsrequirednotincluded : adjustable wrench|mainwoodjoinerymethod : biscuit joint|producttype : plant stand|numberofpieces:6|shape : free form|supplierintendedandapproveduse : non residential use|piecesincluded:1|shelvingincluded : no|drawers : no|kiln-driedwood : no|generalcertificateofconformitygcc : no|cabinetsincluded : no|drawersincluded : no| : no|canadaproductrestriction : yes|uniformpackagingandlabelingregulationsuplrcompliant : yes|oshacompliant : yes|commercialwarranty : yes|compositewoodproductcwp : yes|productwarranty : yes|tscatitlevicompliantformaldehydeemissions : yes|adultassemblyrequired : yes|cpsiacompliant : yes|carbphaseiicompliantformaldehydeemissions : yes|topmaterial : metal|basematerial : metal|fullorlimitedwarranty : limited|purposefuldistressingtype : no distressing|supplierintendedandapproveduse : residential use|naturalvariationtype : no natural variation,32.0,4.0,26.0,auwe free form multi-tiered plant stand Plant & Telephone Tables
9798,frida swivel adjustable height stool,Bar Stools,Furniture / Kitchen & Dining Furniture / Bar Furniture / Bar Stools & Counter Stools / All Bar Stools & Counter Stools,"this versatile swivel stool features a modern design that allows you to have a seat at your downstairs bar or around your kitchen island . it has a steel frame with a round pedestal base in a black matte finish , adding some industrial style to your space . the bucket seat is wrapped in faux leather upholstery that 's been distressed for a vintage-inspired touch . it 's foam-filled to give you plenty of support as you place your feet on the convenient oval-shaped footrest . we love the gas-lift height-adjustable seat and 360° swivel , allowing you to reach for snacks or turn to where the conversation is .",legbasetype : pedestal|minimumoverallheight-toptobottom:33.88|distancebetweenfloorandfootrest:7|seatbacktype : low back|seatdepth-fronttoback:15.13|framemetalfinishapplication : matte|maximumoverallheight-toptobottom:42.12|warrantylength:90 days|seatstyle : bucket|dsprimaryproductstyle : modern|seatmaterial : fabric|framematerialdetails : steel|overalldepth-fronttoback:17|seatwidth-sidetoside:15.75|durability : rust resistant|purposefuldistressingtype : distressed leather|additionaltoolsrequirednotincluded : all tools included|backheight-seattotopofback:11|upholsterymaterial : faux leather|basecolor : matte black|overallwidth-sidetoside:17|distancebetweenseatandfootrest:16.25|backwidth-sidetoside:13|levelofassembly : full assembly needed|overallproductweight:8.14|weightcapacity:250|seatcolor : distressed brown|framematerial : steel|distancebetweenfloorandfootrest:15.75|swivelrange:360°|maximumseatheight-floortoseat:32|seatcolor : distressed black|upholsteryfillmaterial : foam|numberofstoolsincluded:1|canadaproductrestriction : no|cpsiacompliant : no|shagreen-embossedexterior : no|calgreencompliant : no| : no|nailheadtrim : no|taacompliant : no|csacertified : no|adacompliant : no|gsaapproved : no|commercialwarranty : no|scscertified : no|folding : no|stackable : no|armsincluded : no|firerated : no|oeko-texcertified : no|kiln-driedwood : no|organic : no|adjustableheight : yes|tscatitlevicompliantformaldehydeemissions : yes|compositewoodproductcwp : yes|carbphaseiicompliantformaldehydeemissions : yes|uniformpackagingandlabelingregulationsuplrcompliant : yes|adultassemblyrequired : yes|generalcertificateofconformitygcc : yes|avoidpowertools : yes|footrest : yes|upholstered : yes|caltb117-2013compliant : yes|footrestincluded : yes|caltb116compliant : yes|productwarranty : yes|soffacompliant : yes|pneumatichydrauliclift : yes|adjustable : yes|tuftedcushions : yes|stoolsincluded : yes|back : yes|swivel : yes|fullorlimitedwarranty : limited|supplierintendedandapproveduse : residential use|naturalvariationtype : no natural variation,7.0,4.5,7.0,frida swivel adjustable height stool Bar Stools
34598,nivens 2 door accent cabinet,Accent Chests / Cabinets,Furniture / Living Room Furniture / Cabinets & Chests / White Cabinets & Chests,"this two-door accent cabinet strikes a clean-lined rectangular silhouette . two doors open to offer out-of-sight cabinet storage for everything from files and folders in the office , to plates in the living room , while the smooth top surface can display framed photos or even a lamp .",cabinethandledesign : knobs|shelfdepth-fronttoback:10.5|doormaterial : manufactured wood|ofhardwarepiecesincluded:55|weightcapacity:40|shelfwidth-sidetoside:15.5|levelofassembly : full assembly needed|ofpiecestobeassembled:8|basematerial : manufactured wood|interiorcabinetwidth-sidetoside:15.75|dswoodtone : light wood|producttype : accent cabinet|interiorcabinetdepth-fronttoback:10.5|shape : rectangular|additionaltoolsrequired ( not included ) : hammer|design : standard|overallwidth-sidetoside:17|dswoodtone : espresso wood|overallheight-toptobottom:22|additionaltoolsrequired ( not included ) : screw driver|distancebetweenshelves:10|estimatedtimetosetup:30|cabinetinteriorheight-toptobottom:10|overallproductweight:19|overalldepth-fronttoback:11.5|topmaterial : manufactured wood|style : modern & contemporary|interiorshelfmaterial : wood|ofstepsrequired:3|suggestednumberofpeopleforassemblyinstall:1|numberofinteriorshelves:2|numberofdoors:2|totalnumberofshelves:2|numberofcabinets:2|barndoor : no|lifttop : no|glasspaned : no| : no|feetlegsincluded : no|astmf2057-17 : no|exteriorshelves : no|carbphaseiicompliantformaldehydeemissions : no|generalcertificateofconformitygcc : no|tipoverrestraintdeviceincluded : no|astmf3096-14compliant : no|drawersincluded : no|mirroredfinish : no|drawers : no|wovenwickerrattan : no|adjustableinteriorshelves : no|distressed : no|stackable : no|finishedback : no|handpainted : no|clothingrodincluded : no|adultassemblyrequired : yes|cabinets : yes|tscatitlevicompliantformaldehydeemissions : yes|cabinetsincluded : yes|avoidpowertools : yes|shelves : yes|compositewoodproductcwp : yes|countryoforigin : china|purposefuldistressingtype : no distressing|naturalvariationtype : no natural variation,90.0,4.5,67.0,nivens 2 door accent cabinet Accent Chests / Cabinets
34295,adalwine leather 32 '' bar stool,Bar Stools,"Furniture / Kitchen & Dining Furniture / Bar Furniture / Bar Stools & Counter Stools / All Bar Stools & Counter Stools / Bar (28""-33"") Bar Stools & Counter Stools","reminiscent of vintage car seats , this bar stool brings a rustic vibe to your kitchen , bar or pub ensemble . comfortable seating with its supple leather and a footrest in just the right place , adds a touch of class and elegance to your already existing home decor .","overallheight-toptobottom:42|legbasetype:4 legs|minimumoverallheight-toptobottom:42|seatstyle : square|seatwidth-sidetoside:15.75|countryoforigin : india|warrantydetails : product to be replaced at discretion , manufacturing defects only|distancebetweenfloorandfootrest:9.75|warrantylength:1 year|seatbacktype : low back|framematerialdetails : iron|seatheight-floortoseat:32|seatcolor : brown|style : industrial|backheight-seattotopofback:10|purposefuldistressingtype : worn/fade|weightcapacity:250|upholsterymaterial : genuine leather|purposefuldistressingtype : distressed leather|seatmaterial : upholstered|distancebetweenseatandfootrest:21.75|overalldepth-fronttoback:15.75|overallproductweight:35|seatdepth-fronttoback:15|seatmaterialdetails : leather|purposefuldistressingtype : distressed metal|upholsteryfillmaterial : foam|basecolor : black|levelofassembly : none|supplierintendedandapproveduse : non residential use|productcare : wipe with a clean cloth ; bloth with a clean cloth for spills . do not use chemical cleansers on this product|backwidth-sidetoside:15.75|overallwidth-sidetoside:15.75|numberofstoolsincluded:1|nailheadtrim : no|outdooruse : no|installationrequired : no|waterresistant : no| : no|canadaproductrestriction : no|folding : no|armsincluded : no|adultassemblyrequired : no|swivel : no|compositewoodproductcwp : no|stackable : no|adjustableheight : no|uniformpackagingandlabelingregulationsuplrcompliant : yes|footrestincluded : yes|adjustable : yes|upholstered : yes|commercialwarranty : yes|back : yes|tuftedcushions : yes|productwarranty : yes|footrest : yes|stoolsincluded : yes| : yes|framematerial : metal|fullorlimitedwarranty : limited|supplierintendedandapproveduse : residential use|naturalvariationtype : no natural variation",14.0,3.5,13.0,adalwine leather 32 '' bar stool Bar Stools
