id	query_id	product_id	label
73025	57	25948	Irrelevant
73026	57	41362	Irrelevant
73027	57	19497	Irrelevant
73028	57	33219	Irrelevant
73029	57	26096	Irrelevant
73030	57	17050	Irrelevant
73031	57	40982	Irrelevant
73032	57	5897	Irrelevant
73033	57	30665	Irrelevant
73034	57	9948	Irrelevant
73035	57	14185	Irrelevant
73036	57	9819	Irrelevant
73037	57	38221	Irrelevant
73038	57	42181	Irrelevant
73039	57	9818	Irrelevant
73040	57	9820	Irrelevant
73041	57	38378	Irrelevant
73042	57	17140	Irrelevant
73043	57	26077	Irrelevant
73044	57	3703	Irrelevant
73045	57	17744	Irrelevant
73046	57	5674	Irrelevant
73047	57	8106	Irrelevant
73048	57	41452	Irrelevant
73049	57	34825	Irrelevant
73050	57	5883	Irrelevant
73051	57	18429	Irrelevant
73052	57	13807	Irrelevant
73053	57	35892	Irrelevant
73054	57	36031	Irrelevant
73055	57	26108	Irrelevant
73056	57	22067	Irrelevant
73057	57	34975	Irrelevant
73058	57	6011	Irrelevant
73059	57	5314	Irrelevant
73060	57	18059	Irrelevant
73061	57	8708	Irrelevant
73062	57	35349	Irrelevant
73063	57	34252	Irrelevant
73064	57	3156	Irrelevant
73065	57	21784	Irrelevant
73066	57	18420	Irrelevant
73067	57	37355	Irrelevant
73068	57	37633	Irrelevant
73069	57	16027	Irrelevant
73070	57	31675	Irrelevant
73071	57	31673	Irrelevant
73072	57	39844	Irrelevant
73073	57	34668	Irrelevant
73074	57	22480	Irrelevant
73075	57	42159	Irrelevant
73076	57	4308	Irrelevant
73077	57	24155	Irrelevant
73078	57	20500	Irrelevant
73079	57	11223	Irrelevant
73080	57	22022	Irrelevant
73081	57	35071	Irrelevant
73082	57	35371	Irrelevant
73083	57	37291	Irrelevant
73084	57	37406	Irrelevant
73085	57	7403	Irrelevant
73086	57	7402	Irrelevant
73087	57	26193	Irrelevant
73088	57	31056	Irrelevant
73089	57	31047	Irrelevant
73090	57	21781	Irrelevant
73091	57	17163	Irrelevant
73092	57	36181	Irrelevant
73093	57	499	Irrelevant
73094	57	25866	Irrelevant
73095	57	4510	Irrelevant
73096	57	16680	Irrelevant
73097	57	24315	Irrelevant
73098	57	19584	Irrelevant
73099	57	18715	Irrelevant
73100	57	24305	Irrelevant
73101	57	26361	Irrelevant
73102	57	18515	Irrelevant
73103	57	945	Irrelevant
73104	57	24758	Irrelevant
73105	57	30790	Irrelevant
73106	57	17942	Irrelevant
73107	57	26205	Irrelevant
73108	57	21893	Irrelevant
73109	57	30096	Irrelevant
73110	57	11372	Irrelevant
73111	57	22472	Irrelevant
73112	57	902	Irrelevant
73113	57	26768	Irrelevant
73114	57	37413	Irrelevant
73115	57	35060	Irrelevant
73116	57	14520	Irrelevant
73117	57	4011	Irrelevant
73118	57	23970	Irrelevant
73119	57	35543	Irrelevant
73120	57	37327	Irrelevant
73121	57	5070	Irrelevant
73122	57	24448	Irrelevant
73123	57	38251	Irrelevant
73124	57	41071	Irrelevant
73125	57	28218	Irrelevant
73126	57	37124	Irrelevant
73127	57	41303	Irrelevant
73128	57	2611	Irrelevant
73129	57	28466	Irrelevant
73130	57	31052	Irrelevant
73131	57	20378	Irrelevant
73132	57	11354	Irrelevant
73133	57	4492	Irrelevant
73134	57	18914	Irrelevant
73135	57	11417	Irrelevant
73136	57	37642	Irrelevant
73137	57	26941	Irrelevant
73138	57	31049	Irrelevant
73139	57	4015	Irrelevant
73140	57	21184	Irrelevant
73141	57	40395	Irrelevant
73142	57	28246	Irrelevant
73143	57	2681	Irrelevant
73144	57	41843	Irrelevant
73145	57	36171	Irrelevant
73146	57	6817	Irrelevant
73147	57	6815	Irrelevant
73148	57	41313	Irrelevant
73149	57	32048	Irrelevant
73150	57	24282	Irrelevant
73151	57	26379	Irrelevant
73152	57	6780	Irrelevant
73153	57	7081	Irrelevant
73154	57	2568	Irrelevant
73155	57	35057	Irrelevant
73156	57	2281	Irrelevant
73157	57	36167	Irrelevant
73158	57	20542	Irrelevant
73159	57	32509	Irrelevant
73160	57	32626	Irrelevant
73161	57	6778	Irrelevant
73162	57	32493	Irrelevant
73163	57	3528	Irrelevant
73164	57	34681	Irrelevant
73165	57	15352	Irrelevant
73166	57	31046	Irrelevant
73167	57	37632	Irrelevant
73168	57	17514	Irrelevant
73169	57	1522	Irrelevant
73170	57	23028	Irrelevant
73171	57	2510	Irrelevant
73172	57	14092	Irrelevant
73173	57	39952	Irrelevant
73174	57	6449	Irrelevant
73175	57	16688	Irrelevant
73176	57	31290	Irrelevant
73177	57	26139	Irrelevant
73178	57	41347	Irrelevant
73179	57	8332	Irrelevant
73180	57	40274	Irrelevant
73181	57	6818	Irrelevant
73182	57	24732	Irrelevant
73183	57	30433	Irrelevant
73184	57	22477	Irrelevant
73185	57	17755	Irrelevant
73186	57	32977	Irrelevant
73187	57	34858	Irrelevant
73188	57	7063	Irrelevant
73189	57	15354	Irrelevant
73190	57	38376	Irrelevant
73191	57	1838	Irrelevant
73192	57	41449	Irrelevant
73193	57	28702	Irrelevant
73194	57	17060	Irrelevant
73195	57	18778	Irrelevant
73196	57	41450	Irrelevant
73197	57	37266	Irrelevant
73198	57	20248	Irrelevant
73199	57	9822	Irrelevant
73200	57	13808	Irrelevant
73201	57	18054	Irrelevant
73202	57	18425	Irrelevant
73203	57	4186	Irrelevant
73204	57	8919	Irrelevant
73205	57	34137	Irrelevant
73206	57	22820	Irrelevant
73207	57	8986	Irrelevant
73208	57	36345	Irrelevant
73209	57	3522	Irrelevant
73210	57	16625	Irrelevant
73211	57	40621	Irrelevant
73212	57	14732	Irrelevant
73213	57	39851	Irrelevant
73214	57	20847	Irrelevant
73215	57	40192	Irrelevant
73216	57	39471	Irrelevant
73217	57	0	Irrelevant
73218	57	16852	Irrelevant
73219	57	18428	Irrelevant
73220	57	40098	Irrelevant
73221	57	4902	Irrelevant
73222	57	26981	Irrelevant
73223	57	34695	Irrelevant
73224	57	30417	Irrelevant
73225	57	29591	Irrelevant
73226	57	41448	Irrelevant
73227	57	38220	Irrelevant
73228	57	29586	Irrelevant
73229	57	6959	Irrelevant
73230	57	36726	Irrelevant
73231	57	15195	Irrelevant
73232	57	1463	Irrelevant
73233	57	9817	Irrelevant
73234	57	18426	Irrelevant
73235	57	5329	Irrelevant
73236	57	35946	Irrelevant
73237	57	22654	Irrelevant
73238	57	39843	Irrelevant
73239	57	28856	Irrelevant
73240	57	17069	Irrelevant
73241	57	39660	Irrelevant
73242	57	20249	Irrelevant
73243	57	18427	Irrelevant
73244	57	36697	Irrelevant
73245	57	9336	Irrelevant
73246	57	4891	Irrelevant
73247	57	9317	Irrelevant
73248	57	707	Irrelevant
73249	57	3321	Irrelevant
73250	57	36168	Irrelevant
73251	57	5707	Irrelevant
73252	57	25727	Irrelevant
73253	57	25640	Irrelevant
73254	57	42231	Irrelevant
73255	57	9949	Irrelevant
73256	57	34392	Irrelevant
73257	57	31040	Irrelevant
73258	57	21783	Irrelevant
73259	57	7062	Irrelevant
73260	57	28790	Irrelevant
73261	57	19820	Irrelevant
73262	57	39686	Irrelevant
73263	57	6852	Irrelevant
73264	57	41213	Irrelevant
73265	57	15669	Irrelevant
73266	57	42764	Irrelevant
73267	57	3737	Irrelevant
73268	57	32496	Irrelevant
73269	57	27652	Irrelevant
73270	57	32151	Irrelevant
73271	57	24757	Irrelevant
73272	57	16581	Irrelevant
73273	57	31067	Irrelevant
73274	57	21606	Irrelevant
73275	57	42726	Irrelevant
73276	57	7155	Irrelevant
73277	57	7310	Irrelevant
73278	57	17745	Irrelevant
73279	57	34789	Irrelevant
73280	57	2826	Irrelevant
73281	57	9937	Irrelevant
73282	57	2796	Irrelevant
73283	57	17859	Irrelevant
73284	57	38999	Irrelevant
73285	57	5864	Irrelevant
73286	57	7348	Irrelevant
73287	57	9367	Irrelevant
73288	57	24597	Irrelevant
73289	57	4010	Irrelevant
73290	57	40980	Irrelevant
73291	57	34770	Irrelevant
73292	57	5369	Irrelevant
73293	57	3365	Irrelevant
73294	57	36151	Irrelevant
73295	57	23026	Irrelevant
73296	57	41348	Irrelevant
73297	57	36234	Irrelevant
73298	57	28688	Irrelevant
73299	57	33494	Irrelevant
73300	57	11411	Irrelevant
73301	57	28791	Irrelevant
73302	57	14115	Irrelevant
73303	57	27281	Irrelevant
73304	57	4650	Irrelevant
73305	57	21892	Irrelevant
73306	57	41396	Irrelevant
73307	57	30130	Irrelevant
73308	57	34394	Irrelevant
73309	57	18312	Irrelevant
73310	57	1912	Irrelevant
73311	57	29103	Irrelevant
73312	57	35347	Irrelevant
73313	57	8989	Irrelevant
73314	57	23840	Irrelevant
73315	57	32941	Irrelevant
73316	57	9942	Irrelevant
73317	57	9012	Irrelevant
73318	57	8981	Irrelevant
73319	57	39979	Irrelevant
73320	57	36962	Irrelevant
73321	57	22844	Irrelevant
73322	57	7372	Irrelevant
73323	57	1296	Irrelevant
73324	57	5122	Irrelevant
73325	57	24029	Irrelevant
73326	57	696	Irrelevant
73327	57	34669	Irrelevant
73328	57	20212	Irrelevant
73329	57	17828	Irrelevant
73330	57	4869	Irrelevant
73331	57	22889	Irrelevant
73332	57	2951	Irrelevant
73333	57	17625	Irrelevant
73334	57	21486	Irrelevant
73335	57	26177	Irrelevant
73336	57	6505	Irrelevant
73337	57	39377	Irrelevant
73338	57	13945	Irrelevant
73339	57	26321	Irrelevant
73340	57	37354	Irrelevant
73341	57	36199	Irrelevant
73342	57	34277	Irrelevant
73343	57	30134	Irrelevant
73344	57	24274	Irrelevant
73345	57	33495	Irrelevant
73346	57	24377	Irrelevant
73347	57	17638	Irrelevant
73348	57	8980	Irrelevant
73349	57	8978	Irrelevant
73350	57	34645	Irrelevant
73351	57	18063	Irrelevant
73352	57	17776	Irrelevant
73353	57	24572	Irrelevant
73354	57	10396	Irrelevant
73355	57	3312	Irrelevant
73356	57	3315	Irrelevant
73357	57	25849	Irrelevant
73358	57	9201	Irrelevant
73359	57	6807	Irrelevant
73360	57	33361	Irrelevant
73361	57	23338	Irrelevant
73362	57	12428	Irrelevant
73363	57	34826	Irrelevant
73364	57	8117	Irrelevant
73365	57	19795	Irrelevant
73366	57	14582	Irrelevant
73367	57	14039	Irrelevant
73368	57	37304	Irrelevant
73369	57	34977	Irrelevant
73370	57	2471	Irrelevant
73371	57	8267	Irrelevant
73372	57	4134	Irrelevant
73373	57	17000	Irrelevant
73374	57	14510	Irrelevant
73375	57	34393	Irrelevant
73376	57	23679	Irrelevant
73377	57	26076	Irrelevant
73378	57	31896	Irrelevant
73379	57	13650	Irrelevant
73380	57	31066	Irrelevant
73381	57	11058	Irrelevant
73382	57	15668	Irrelevant
73383	57	720	Irrelevant
73384	57	38725	Irrelevant
73385	57	5467	Irrelevant
73386	57	30136	Irrelevant
73387	57	31939	Irrelevant
73388	57	16879	Irrelevant
73389	57	41323	Irrelevant
73390	57	15572	Irrelevant
73391	57	2956	Irrelevant
73392	57	24411	Irrelevant
73393	57	23929	Irrelevant
73394	57	26905	Irrelevant
73395	57	3559	Irrelevant
73396	57	24380	Irrelevant
73397	57	23846	Irrelevant
73398	57	3660	Irrelevant
73399	57	14408	Irrelevant
73400	57	15545	Irrelevant
73401	57	16535	Irrelevant
73402	57	29967	Irrelevant
73403	57	28709	Irrelevant
73404	57	26980	Irrelevant
73405	57	28991	Irrelevant
73406	57	2772	Irrelevant
73407	57	14096	Irrelevant
73408	57	31894	Irrelevant
73409	57	4884	Irrelevant
73410	57	2771	Irrelevant
73411	57	3314	Irrelevant
73412	57	31043	Irrelevant
73413	57	22114	Irrelevant
73414	57	2959	Irrelevant
73415	57	41769	Irrelevant
73416	57	31536	Irrelevant
73417	57	42314	Irrelevant
73418	57	8113	Irrelevant
73419	57	9945	Irrelevant
73420	57	30668	Irrelevant
73421	57	39983	Irrelevant
73422	57	35950	Irrelevant
73423	57	41302	Irrelevant
73424	57	31667	Irrelevant
73425	57	30593	Irrelevant
73426	57	41332	Irrelevant
73427	57	40981	Irrelevant
73428	57	39791	Irrelevant
73429	57	40527	Irrelevant
73430	57	38552	Irrelevant
73431	57	28940	Irrelevant
73432	57	3838	Irrelevant
73433	57	16797	Irrelevant
73434	57	37357	Irrelevant
73435	57	2856	Irrelevant
73436	57	19754	Irrelevant
73437	57	956	Irrelevant
73438	57	17634	Irrelevant
73439	57	2650	Irrelevant
73440	57	26788	Irrelevant
73441	57	9816	Irrelevant
73442	57	41451	Irrelevant
73443	57	42751	Irrelevant
73444	57	4618	Irrelevant
73445	57	34425	Irrelevant
73446	57	8924	Irrelevant
73447	57	30667	Irrelevant
73448	57	40344	Irrelevant
73449	57	38219	Irrelevant
73450	57	3544	Irrelevant
73451	57	16853	Irrelevant
73452	57	34646	Irrelevant
73453	57	24310	Irrelevant
73454	57	27042	Irrelevant
73455	57	10713	Irrelevant
73456	57	20894	Irrelevant
73457	57	36419	Irrelevant
73458	57	17064	Irrelevant
73459	57	18922	Irrelevant
73460	57	5035	Irrelevant
73461	57	39874	Irrelevant
73462	57	1536	Irrelevant
73463	57	23353	Irrelevant
73464	57	19630	Irrelevant
73465	57	8993	Irrelevant
73466	57	26350	Irrelevant
73467	57	5148	Irrelevant
73468	57	16239	Irrelevant
73469	57	36105	Irrelevant
73470	57	5088	Irrelevant
73471	57	37349	Irrelevant
73472	57	38775	Irrelevant
73473	57	31281	Irrelevant
73474	57	38774	Irrelevant
73475	57	15577	Irrelevant
73476	57	12460	Irrelevant
73477	57	17065	Irrelevant
73478	57	14903	Irrelevant
73479	57	2738	Irrelevant
73480	57	5116	Irrelevant
73481	57	23652	Irrelevant
73482	57	5522	Irrelevant
73483	57	21877	Irrelevant
73484	57	9821	Irrelevant
73485	57	38407	Irrelevant
73486	57	38406	Irrelevant
73487	57	21872	Irrelevant
73488	57	26910	Irrelevant
73489	57	7349	Irrelevant
73490	57	8977	Irrelevant
73491	57	5039	Irrelevant
73492	57	1770	Irrelevant
73493	57	16505	Irrelevant
73494	57	8381	Irrelevant
73495	57	1786	Irrelevant
73496	57	5895	Irrelevant
73497	57	32958	Irrelevant
73498	57	19421	Irrelevant
73499	57	2722	Irrelevant
73500	57	26794	Irrelevant
73501	57	36539	Irrelevant
73502	57	31061	Irrelevant
73503	57	32663	Irrelevant
73504	57	24263	Irrelevant
73505	57	4942	Irrelevant
73506	57	40296	Irrelevant
73507	57	3500	Irrelevant
73508	57	17839	Irrelevant
73509	57	33180	Irrelevant
73510	57	18786	Irrelevant
73511	57	5038	Irrelevant
73512	57	18090	Irrelevant
73513	57	21874	Irrelevant
73514	57	1856	Irrelevant
73515	57	21787	Irrelevant
73516	57	18032	Irrelevant
73517	57	33005	Irrelevant
73518	57	26265	Irrelevant
73519	57	31054	Irrelevant
73520	57	22822	Irrelevant
73521	57	20250	Irrelevant
73522	57	16557	Irrelevant
73523	57	35948	Irrelevant
73524	57	1836	Irrelevant
73525	57	5571	Irrelevant
73526	57	35356	Irrelevant
73527	59	10145	Irrelevant
73528	59	26598	Irrelevant
73529	59	27395	Partial
73530	59	26599	Irrelevant
73531	59	26582	Partial
73532	59	10084	Partial
73533	59	10085	Partial
73534	59	26587	Partial
73535	59	10158	Partial
73536	59	26586	Partial
73537	59	10086	Partial
73538	59	10098	Partial
73539	59	26590	Partial
73540	59	10111	Partial
73541	59	27396	Partial
73542	59	23262	Partial
73543	59	12343	Partial
73544	59	22254	Partial
73545	59	17492	Partial
73546	59	26581	Partial
73547	59	12344	Partial
73548	59	26600	Partial
73549	59	42251	Irrelevant
73550	59	26595	Partial
73551	59	10164	Partial
73552	59	26579	Partial
73553	59	7124	Partial
73554	59	26585	Partial
73555	59	26602	Partial
73556	59	10103	Partial
73557	59	23239	Partial
73558	59	29802	Partial
73559	59	23265	Partial
73560	59	26613	Partial
73561	59	10181	Partial
73562	59	23234	Partial
73563	60	36397	Partial
73564	60	21682	Partial
73565	60	29360	Partial
73566	60	8087	Partial
73567	60	38420	Partial
73568	60	22480	Partial
73569	60	28891	Partial
73570	60	2407	Partial
73571	60	39757	Partial
73572	60	22448	Partial
73573	60	34601	Partial
73574	60	10037	Partial
73575	60	8451	Partial
73576	60	17068	Partial
73577	60	2699	Partial
73578	60	35078	Partial
73579	60	20821	Partial
73580	60	1485	Partial
73581	60	18964	Partial
73582	60	8450	Partial
73583	60	27976	Partial
73584	60	14326	Partial
73585	60	40326	Partial
73586	60	3126	Partial
73587	60	12269	Partial
73588	60	31813	Partial
73589	60	21604	Partial
73590	60	21605	Partial
73591	60	22447	Partial
73592	60	22816	Partial
73593	60	19228	Partial
73594	60	9553	Irrelevant
73595	60	37105	Partial
73596	60	32146	Partial
73597	60	21687	Partial
73598	60	35165	Partial
73599	60	38844	Partial
73600	60	35222	Partial
73601	60	42712	Partial
73602	60	17507	Partial
73603	60	35201	Partial
73604	60	26957	Partial
73605	60	25698	Partial
73606	60	3595	Partial
73607	60	21675	Partial
73608	60	2402	Partial
73609	60	16906	Partial
73610	60	31840	Partial
73611	60	12461	Partial
73612	60	21684	Partial
73613	60	34649	Partial
73614	60	9878	Partial
73615	60	27650	Partial
73616	60	5487	Partial
73617	60	31574	Partial
73618	60	33124	Partial
73619	60	19589	Partial
73620	60	1895	Partial
73621	60	34717	Partial
73622	60	17719	Partial
73623	60	2401	Partial
73624	60	23773	Partial
73625	60	8235	Partial
73626	60	937	Partial
73627	60	35162	Partial
73628	60	30253	Partial
73629	60	34715	Partial
73630	60	5473	Partial
73631	60	11013	Irrelevant
73632	60	10474	Irrelevant
73633	60	39717	Partial
73634	60	22823	Partial
73635	60	10469	Irrelevant
73636	60	1378	Partial
73637	60	33112	Partial
73638	60	869	Partial
73639	60	21686	Partial
73640	60	8231	Partial
73641	60	36088	Partial
73642	60	15472	Partial
73643	60	10039	Partial
73644	60	7915	Partial
73645	60	11209	Partial
73646	60	15715	Partial
73647	60	33639	Partial
73648	60	35180	Partial
73649	60	21683	Partial
73650	60	35198	Partial
73651	60	34242	Partial
73652	60	2702	Partial
73653	60	37363	Partial
73654	60	26864	Partial
73655	60	1916	Partial
73656	60	1896	Partial
73657	60	6225	Partial
73658	60	35159	Partial
73659	60	1486	Partial
73660	60	8240	Partial
73661	60	4735	Partial
73662	60	7550	Partial
73663	60	6096	Partial
73664	60	21603	Partial
73665	60	1812	Partial
73666	60	24740	Partial
73667	60	17423	Partial
73668	60	11486	Irrelevant
73669	60	35181	Partial
73670	60	22378	Partial
73671	60	1521	Partial
73672	64	14907	Partial
73673	64	33791	Irrelevant
73674	64	15115	Irrelevant
73675	67	42642	Partial
73676	67	13836	Irrelevant
73677	67	24115	Irrelevant
73678	67	33122	Irrelevant
73679	67	8426	Irrelevant
73680	67	15227	Irrelevant
73681	67	33135	Irrelevant
73682	67	33102	Irrelevant
73683	67	37844	Irrelevant
73684	67	25041	Irrelevant
73685	67	8425	Irrelevant
73686	67	33100	Irrelevant
73687	67	121	Partial
73688	67	9200	Irrelevant
73689	67	19114	Irrelevant
73690	67	10817	Partial
73691	67	24146	Irrelevant
73692	67	37655	Partial
73693	67	22807	Partial
73694	67	28871	Irrelevant
73695	67	9997	Partial
73696	67	39523	Partial
73697	67	8452	Irrelevant
73698	67	31013	Irrelevant
73699	67	38888	Irrelevant
73700	67	8429	Irrelevant
73701	67	37645	Partial
73702	67	25119	Partial
73703	67	19281	Partial
73704	67	27340	Partial
73705	67	24449	Partial
73706	67	8302	Partial
73707	67	8459	Irrelevant
73708	67	37579	Irrelevant
73709	67	22516	Partial
73710	67	40857	Partial
73711	67	40856	Partial
73712	67	32003	Partial
73713	67	27776	Partial
73714	67	38327	Irrelevant
73715	67	4522	Partial
73716	67	40794	Irrelevant
73717	67	8457	Irrelevant
73718	67	6212	Partial
73719	67	27779	Partial
73720	67	28941	Irrelevant
73721	67	21755	Irrelevant
73722	67	27785	Partial
73723	67	33101	Irrelevant
73724	67	33117	Irrelevant
73725	67	28901	Irrelevant
73726	67	3647	Partial
73727	67	22381	Irrelevant
73728	67	37652	Partial
73729	67	27950	Irrelevant
73730	67	24319	Partial
73731	67	29325	Irrelevant
73732	67	37651	Partial
73733	67	40417	Irrelevant
73734	67	32183	Partial
73735	67	4310	Partial
73736	67	5861	Partial
73737	67	9202	Partial
73738	67	10753	Irrelevant
73739	67	4915	Partial
73740	67	24344	Partial
73741	67	18244	Irrelevant
73742	67	21536	Partial
73743	67	24409	Partial
73744	67	18433	Irrelevant
73745	67	15359	Partial
73746	67	12655	Irrelevant
73747	67	27781	Partial
73748	67	25886	Partial
73749	67	27773	Partial
73750	67	35830	Partial
73751	67	14701	Partial
73752	67	13742	Irrelevant
73753	67	21486	Irrelevant
73754	67	35079	Partial
73755	67	22927	Irrelevant
73756	67	33105	Irrelevant
73757	67	14049	Partial
73758	67	19580	Partial
73759	67	31388	Partial
73760	67	13060	Partial
73761	67	15852	Partial
73762	67	9625	Irrelevant
73763	67	6834	Partial
73764	67	40796	Partial
73765	67	27648	Partial
73766	67	8458	Irrelevant
73767	67	13061	Partial
73768	67	40526	Irrelevant
73769	67	14227	Partial
73770	67	11297	Partial
73771	67	19768	Partial
73772	67	8451	Irrelevant
73773	67	6222	Partial
73774	67	38672	Partial
73775	67	20630	Partial
73776	67	14700	Partial
73777	67	19777	Partial
73778	67	14226	Partial
73779	67	33106	Irrelevant
73780	67	20005	Irrelevant
73781	67	5486	Partial
73782	67	34787	Partial
73783	67	125	Partial
73784	67	17379	Partial
73785	67	42644	Partial
73786	67	26955	Partial
73787	67	16028	Partial
73788	67	38773	Irrelevant
73789	67	11347	Partial
73790	67	30850	Partial
73791	67	34083	Partial
73792	67	30055	Partial
73793	67	39569	Partial
73794	67	35829	Partial
73795	67	34926	Partial
73796	67	32407	Irrelevant
73797	67	30054	Partial
73798	67	39525	Irrelevant
73799	67	39559	Partial
73800	67	33158	Partial
73801	67	31318	Partial
73802	67	15380	Partial
73803	67	42920	Partial
73804	67	27611	Partial
73805	67	23934	Partial
73806	67	4214	Partial
73807	67	3357	Partial
73808	67	20607	Partial
73809	67	42919	Irrelevant
73810	67	11563	Irrelevant
73811	67	13156	Irrelevant
73812	67	1575	Irrelevant
73813	67	8813	Irrelevant
73814	67	40858	Partial
73815	67	19776	Irrelevant
73816	67	126	Partial
73817	67	4912	Partial
73818	67	22478	Partial
73819	67	36570	Irrelevant
73820	67	22514	Partial
73821	67	17365	Irrelevant
73822	67	8450	Irrelevant
73823	67	119	Partial
73824	67	8406	Irrelevant
73825	67	17411	Irrelevant
73826	67	35070	Irrelevant
73827	67	3697	Partial
73828	67	22411	Irrelevant
73829	67	40955	Partial
73830	67	30056	Partial
73831	67	14045	Partial
73832	67	15025	Partial
73833	67	25708	Partial
73834	67	27780	Partial
73835	67	32005	Partial
73836	67	8430	Irrelevant
73837	67	37234	Partial
73838	67	22380	Irrelevant
73839	67	20391	Irrelevant
73840	67	23536	Irrelevant
73841	67	8433	Irrelevant
73842	67	8424	Irrelevant
73843	67	7583	Irrelevant
73844	67	39313	Irrelevant
73845	67	33134	Irrelevant
73846	67	39717	Irrelevant
73847	67	17367	Irrelevant
73848	67	22823	Irrelevant
73849	67	6214	Partial
73850	67	16086	Irrelevant
73851	67	40795	Partial
73852	67	33118	Irrelevant
73853	67	26272	Partial
73854	67	34423	Irrelevant
73855	67	37580	Irrelevant
73856	67	11346	Partial
73857	67	25120	Partial
73858	67	11316	Partial
73859	67	28555	Partial
73860	67	39707	Partial
73861	67	20898	Partial
73862	67	30851	Irrelevant
73863	67	27348	Partial
73864	67	38887	Irrelevant
73865	67	4911	Partial
73866	67	24325	Partial
73867	67	5399	Irrelevant
73868	67	21533	Partial
73869	67	7880	Irrelevant
73870	67	30057	Partial
73871	68	13088	Partial
73872	68	13087	Partial
73873	68	13086	Partial
73874	68	11972	Irrelevant
73875	68	11816	Irrelevant
73876	68	25416	Irrelevant
73877	69	3519	Partial
73878	69	42634	Partial
73879	69	4673	Partial
73880	69	42633	Partial
73881	69	40634	Partial
73882	69	4674	Partial
73883	69	4676	Partial
73884	70	6940	Partial
73885	70	35212	Partial
73886	70	33129	Partial
73887	70	17057	Partial
73888	70	35169	Partial
73889	70	17128	Partial
73890	70	5477	Partial
73891	70	28720	Partial
73892	70	22817	Partial
73893	70	33130	Partial
73894	70	5948	Partial
73895	70	30850	Partial
73896	70	30851	Partial
73897	70	21679	Partial
73898	70	5947	Partial
73899	70	1776	Partial
73900	70	26005	Partial
73901	70	29335	Partial
73902	70	30503	Partial
73903	70	8959	Partial
73904	70	18886	Partial
73905	70	1156	Partial
73906	70	40449	Partial
73907	70	15541	Partial
73908	70	8819	Partial
73909	70	20367	Partial
73910	70	24290	Partial
73911	70	26051	Partial
73912	70	32815	Partial
73913	70	40453	Partial
73914	70	31568	Partial
73915	70	2789	Partial
73916	70	17411	Partial
73917	70	26023	Partial
73918	70	17506	Partial
73919	70	13126	Partial
73920	70	24626	Partial
73921	70	1003	Partial
73922	70	27647	Partial
73923	70	34024	Partial
73924	70	14325	Partial
73925	70	1021	Partial
73926	70	1004	Partial
73927	70	1026	Partial
73928	70	5109	Partial
73929	70	1025	Partial
73930	70	1023	Partial
73931	70	6630	Partial
73932	70	26003	Partial
73933	70	1024	Partial
73934	70	5108	Partial
73935	70	1027	Partial
73936	70	1007	Partial
73937	70	5572	Partial
73938	70	38321	Partial
73939	70	38320	Partial
73940	70	8906	Partial
73941	70	27649	Partial
73942	70	8912	Partial
73943	70	245	Partial
73944	70	2597	Partial
73945	70	34220	Partial
73946	70	25851	Partial
73947	70	26018	Partial
73948	70	34225	Partial
73949	70	23007	Partial
73950	70	38848	Partial
73951	70	1011	Partial
73952	70	26010	Partial
73953	70	23977	Partial
73954	70	1005	Partial
73955	70	37008	Partial
73956	70	8957	Partial
73957	70	1009	Partial
73958	70	1019	Partial
73959	70	30522	Partial
73960	70	1022	Partial
73961	70	1018	Partial
73962	70	13127	Partial
73963	70	25706	Partial
73964	70	36484	Partial
73965	70	40796	Partial
73966	70	5486	Partial
73967	70	6222	Partial
73968	70	38672	Partial
73969	70	25256	Partial
73970	70	35079	Partial
73971	70	9881	Partial
73972	70	27648	Partial
73973	70	3629	Partial
73974	70	19580	Partial
73975	70	15787	Partial
73976	70	34222	Partial
73977	70	15786	Partial
73978	70	35421	Partial
73979	70	22807	Partial
73980	70	36344	Partial
73981	70	9997	Partial
73982	70	13138	Partial
73983	70	34021	Partial
73984	70	34375	Partial
73985	70	33123	Partial
73986	70	22815	Partial
73987	70	17160	Partial
73988	70	5487	Partial
73989	70	39785	Partial
73990	70	35076	Partial
73991	70	36251	Partial
73992	70	35182	Partial
73993	70	35157	Partial
73994	70	34370	Partial
73995	70	38470	Partial
73996	70	15783	Partial
73997	70	24980	Partial
73998	70	4741	Partial
73999	70	9009	Partial
74000	70	40795	Partial
74001	70	17396	Partial
74002	70	6214	Partial
74003	70	7517	Partial
74004	70	17189	Partial
74005	70	32631	Partial
74006	70	35158	Partial
74007	70	17333	Partial
74008	70	32248	Partial
74009	70	4442	Partial
74010	70	4865	Partial
74011	70	16857	Partial
74012	70	37932	Partial
74013	70	22092	Partial
74014	70	40490	Partial
74015	70	21780	Partial
74016	70	1074	Partial
74017	70	11352	Partial
74018	70	38510	Partial
74019	70	4909	Partial
74020	70	14327	Partial
74021	70	17439	Partial
74022	70	8814	Partial
74023	70	7518	Partial
74024	70	34365	Partial
74025	70	39902	Partial
74026	70	9921	Partial
74027	70	8893	Partial
74028	70	16950	Partial
74029	70	8861	Partial
74030	70	20590	Partial
74031	70	34085	Partial
74032	70	6504	Partial
74033	70	26007	Partial
74034	70	35540	Partial
74035	70	25013	Partial
74036	70	21676	Partial
74037	70	6577	Partial
74038	70	21566	Partial
74039	70	24537	Partial
74040	70	8820	Partial
74041	70	816	Partial
